acct,permit_id,status,issue_date,permit_type,description
1262650010045,1041037,C,2006-05-04,10,New Dwelling - permit
1262650010046,1054373,C,2006-09-12,10,New Dwelling - permit
1262650010047,1036603,C,2006-03-09,10,New Dwelling - permit
1262650020001,1004065,C,2005-10-07,10,New Dwelling - permit
1262650020002,1002343,C,2005-09-28,10,New Dwelling - permit
1262650020003,1012150,C,2005-12-16,10,New Dwelling - permit
1262650020004,1,C,2009-01-01,07,Extra Features (OB&Y)
1262650020004,1040312,C,2006-04-25,10,New Dwelling - permit
1262650020005,1004529,C,2005-10-17,10,New Dwelling - permit
1262650020006,1054374,C,2006-09-12,10,New Dwelling - permit
1262650020007,1327925,C,2012-10-31,10,New Dwelling - permit
1262650020008,1119347,C,2007-12-04,10,New Dwelling - permit
1262650020009,1012595,C,2005-12-29,10,New Dwelling - permit
1262650020010,1091954,C,2007-03-29,10,New Dwelling - permit
1262660010001,1100899,C,2007-08-20,10,New Dwelling - permit
1262660010002,1284592,C,2011-09-07,10,New Dwelling - permit
1262660010003,1404758,C,2014-06-18,10,New Dwelling - permit
1262660010004,1100807,C,2007-08-16,10,New Dwelling - permit
1262660010004,1478319,C,2016-01-04,07,Extra Features (OB&Y)
1262660010005,1100808,C,2007-08-16,10,New Dwelling - permit
1262660010006,1100810,C,2007-08-16,10,New Dwelling - permit
1262660010007,1100812,C,2007-08-16,10,New Dwelling - permit
1262660010007,2051844,C,2025-10-13,12,Repairs (Foundation / GM)
1262660010008,1044494,C,2006-06-20,10,New Dwelling - permit
1262660010009,1500648,C,2016-07-18,10,New Dwelling - permit
1262660010010,1060194,C,2006-10-06,10,New Dwelling - permit
1262660010011,1043302,C,2006-05-31,10,New Dwelling - permit
1262660010012,1031958,C,2006-01-06,10,New Dwelling - permit
1262660010013,1044495,C,2006-06-20,10,New Dwelling - permit
1262660010014,1491089,C,2016-04-07,10,New Dwelling - permit
1262660010015,1484890,C,2016-04-07,10,New Dwelling - permit
1262660010016,1035126,C,2006-02-16,10,New Dwelling - permit
1262660010017,1034121,C,2006-02-07,10,New Dwelling - permit
1262660010018,1501233,C,2016-07-28,10,New Dwelling - permit
1262660010019,1849392,C,2021-10-15,10,New Dwelling - permit
1262660010020,1048808,C,2006-08-28,10,New Dwelling - permit
1262660010021,1334682,C,2012-12-26,10,New Dwelling - permit
1262660010022,1849393,C,2021-10-15,10,New Dwelling - permit
1262660010023,1484891,C,2016-04-07,10,New Dwelling - permit
1262660010024,1043954,C,2006-06-12,10,New Dwelling - permit
1262660010025,1044496,C,2006-06-20,10,New Dwelling - permit
1262660010026,1484892,C,2016-04-07,10,New Dwelling - permit
1262660010027,1035127,C,2006-02-16,10,New Dwelling - permit
1262660010028,1034120,C,2006-02-07,10,New Dwelling - permit
1262660010029,1100809,C,2007-08-16,10,New Dwelling - permit
1262660010030,1100806,C,2007-08-16,10,New Dwelling - permit
1262660010031,1100811,C,2007-08-16,10,New Dwelling - permit
1262660010032,1334696,C,2012-12-26,10,New Dwelling - permit
1262660010033,1034119,C,2006-02-07,10,New Dwelling - permit
1262660010033,1812578,C,2021-02-11,07,Extra Features (OB&Y)
1262660010034,1492804,C,2016-05-31,32,"Paving, Parking Lot, Slab"
1262670010001,1086989,C,2007-01-19,10,New Dwelling - permit
1262670010002,1086990,C,2007-01-19,10,New Dwelling - permit
1262670010003,1060525,C,2006-10-18,10,New Dwelling - permit
1262670010004,1039161,C,2006-04-07,10,New Dwelling - permit
1262670010005,1039162,C,2006-04-07,10,New Dwelling - permit
1262670010005,1272454,C,2011-06-07,07,Extra Features (OB&Y)
1262670010006,1039163,C,2006-04-07,10,New Dwelling - permit
1262670010007,1039164,C,2006-04-07,10,New Dwelling - permit
1262670010008,1046848,C,2006-07-26,10,New Dwelling - permit
1262670010008,1655436,C,2018-04-13,11,Additions or Remodeling
1262670010009,1048260,C,2006-08-16,10,New Dwelling - permit
1262670010010,1038617,C,2006-03-30,10,New Dwelling - permit
1262670010011,1048962,C,2006-08-29,10,New Dwelling - permit
1262670010012,1064068,C,2006-11-14,10,New Dwelling - permit
1262670010013,1039165,C,2006-04-07,10,New Dwelling - permit
1262670010014,1046519,C,2006-07-19,10,New Dwelling - permit
1262670020001,1039166,C,2006-04-07,10,New Dwelling - permit
1262670020002,1032382,C,2006-01-12,10,New Dwelling - permit
1262670020003,1067273,C,2006-12-21,10,New Dwelling - permit
1262670020003,1478298,C,2016-01-04,11,Additions or Remodeling
1262670020004,1046850,C,2006-07-26,10,New Dwelling - permit
1262670020005,1044184,C,2006-06-14,10,New Dwelling - permit
1262670020006,1044179,C,2006-06-14,10,New Dwelling - permit
1262670020007,1064069,C,2006-11-14,10,New Dwelling - permit
1262670020007,1650951,C,2018-03-13,11,Additions or Remodeling
1262670020008,1044929,C,2006-06-23,10,New Dwelling - permit
1262670020008,1672550,C,2018-07-09,11,Additions or Remodeling
1262670020009,1046520,C,2006-07-19,10,New Dwelling - permit
1262670020010,1038619,C,2006-03-30,10,New Dwelling - permit
1262670020011,1046851,C,2006-07-26,10,New Dwelling - permit
1262670020012,1046849,C,2006-07-26,10,New Dwelling - permit
1262670020013,1063670,C,2006-11-02,10,New Dwelling - permit
1262670020014,1044931,C,2006-06-23,10,New Dwelling - permit
1262670020014,1044932,C,2008-09-13,50,Disaster Review
1262670020015,1044930,C,2006-06-23,10,New Dwelling - permit
1262670020015,1044931,C,2008-09-13,50,Disaster Review
1262670020015,1469029,C,2015-11-24,11,Additions or Remodeling
1262670020016,1047466,C,2006-08-01,10,New Dwelling - permit
1262670020016,1047467,C,2008-09-13,50,Disaster Review
1262670020017,1048259,C,2006-08-16,10,New Dwelling - permit
1262670020018,1048963,C,2006-08-29,10,New Dwelling - permit
1262670020019,1038618,C,2006-03-30,10,New Dwelling - permit
1262670020020,1063671,C,2006-11-02,10,New Dwelling - permit
1262670020021,1063672,C,2006-11-02,10,New Dwelling - permit
1262670020022,1042545,C,2006-05-19,10,New Dwelling - permit
1262670020023,1054482,C,2006-09-13,10,New Dwelling - permit
1262670020024,1048261,C,2006-08-16,10,New Dwelling - permit
1262670020025,1038616,C,2006-03-30,10,New Dwelling - permit
1262670020026,1032338,C,2006-01-12,10,New Dwelling - permit
1262670020026,1032339,C,2008-09-13,50,Disaster Review
1262670020027,1032339,C,2006-01-12,10,New Dwelling - permit
1262670020028,1042544,C,2006-05-19,10,New Dwelling - permit
1262670020029,1066895,C,2006-12-11,10,New Dwelling - permit
1262670020030,1060526,C,2006-10-18,10,New Dwelling - permit
1262670020031,1032384,C,2006-01-12,10,New Dwelling - permit
1262670020032,1032381,C,2006-01-12,10,New Dwelling - permit
1262670020033,1032340,C,2006-01-12,10,New Dwelling - permit
1262670020034,1047465,C,2006-08-01,10,New Dwelling - permit
1262670020035,1063674,C,2006-11-02,10,New Dwelling - permit
1262670020036,1042854,C,2006-05-24,10,New Dwelling - permit
1262670020037,1042855,C,2006-05-24,10,New Dwelling - permit
1262670020038,1054062,C,2006-09-06,10,New Dwelling - permit
1262670020038,1086997,C,2007-01-19,10,New Dwelling - permit
1262670020039,1063673,C,2006-11-02,10,New Dwelling - permit
1262670020040,1038615,C,2006-03-30,10,New Dwelling - permit
1262670020041,1054483,C,2006-09-13,10,New Dwelling - permit
1262680010001,1315791,C,2012-06-29,10,New Dwelling - permit
1262680010002,1316319,C,2012-07-13,10,New Dwelling - permit
1262680010003,1316314,C,2012-07-13,10,New Dwelling - permit
1262680010004,1275916,C,2011-07-06,10,New Dwelling - permit
1262680010005,1297320,C,2012-02-02,10,New Dwelling - permit
1262680010006,1279318,C,2011-08-10,10,New Dwelling - permit
1262680010007,1094674,C,2007-05-02,10,New Dwelling - permit
1262680010008,1101090,C,2007-08-22,10,New Dwelling - permit
1262680010009,1104383,C,2007-09-11,10,New Dwelling - permit
1262680010010,1233207,C,2010-06-09,10,New Dwelling - permit
1262680010011,1233208,C,2010-06-09,10,New Dwelling - permit
1262680010012,1233467,C,2010-06-16,10,New Dwelling - permit
1262680010013,1285060,C,2011-09-21,10,New Dwelling - permit
1262680010014,1315792,C,2012-06-29,10,New Dwelling - permit
1262680010015,1316317,C,2012-07-13,10,New Dwelling - permit
1262680010016,1301900,C,2012-03-29,10,New Dwelling - permit
1262680010017,1311955,C,2012-05-29,10,New Dwelling - permit
1262680010018,1289714,C,2011-11-30,10,New Dwelling - permit
1262680020001,1187808,C,2009-08-26,10,New Dwelling - permit
1262680020002,1089198,C,2007-02-22,10,New Dwelling - permit
1262680020003,1090764,C,2007-03-14,10,New Dwelling - permit
1262680020004,1233979,C,2010-06-30,10,New Dwelling - permit
1262680020005,1275912,C,2011-07-06,10,New Dwelling - permit
1262680020006,1067271,C,2006-12-21,10,New Dwelling - permit
1262680020007,1150820,C,2008-03-19,10,New Dwelling - permit
1262680020008,1182642,C,2009-06-11,10,New Dwelling - permit
1262680020009,1159350,C,2008-08-20,10,New Dwelling - permit
1262680020010,1096667,C,2007-06-06,10,New Dwelling - permit
1262680020011,1150821,C,2008-03-19,10,New Dwelling - permit
1262680020012,1153500,C,2008-05-07,10,New Dwelling - permit
1262680020013,1182641,C,2009-06-11,10,New Dwelling - permit
1262680020014,1090704,C,2007-03-14,10,New Dwelling - permit
1262680020015,1091892,C,2007-03-28,10,New Dwelling - permit
1262680020016,1224305,C,2010-03-10,10,New Dwelling - permit
1262680020017,1067272,C,2006-12-21,10,New Dwelling - permit
1262680020018,1091076,C,2007-03-20,10,New Dwelling - permit
1262680020019,1210271,C,2009-11-18,10,New Dwelling - permit
1262680020020,1087601,C,2007-01-31,10,New Dwelling - permit
1262680020021,1086991,C,2007-01-19,10,New Dwelling - permit
1262680020021,1178730,C,2009-03-06,07,Extra Features (OB&Y)
1262680020021,2011030,C,2024-12-10,07,Extra Features (OB&Y)
1262680020022,1,C,2007-05-02,10,New Dwelling - permit
1262680020023,1094673,C,2007-05-02,10,New Dwelling - permit
1262680020024,1100718,C,2007-08-15,10,New Dwelling - permit
1262680020025,1067270,C,2006-12-21,10,New Dwelling - permit
1262680020026,1092888,C,2007-04-12,10,New Dwelling - permit
1262680020027,1095408,C,2007-05-15,10,New Dwelling - permit
1262680020028,1202203,C,2009-10-07,10,New Dwelling - permit
1262680020029,1108095,C,2007-10-30,10,New Dwelling - permit
1262680020030,1157320,C,2008-07-09,10,New Dwelling - permit
1262680020031,1159074,C,2008-08-13,10,New Dwelling - permit
1262680020032,1163327,C,2008-10-15,10,New Dwelling - permit
1262680020033,1180424,C,2009-04-22,10,New Dwelling - permit
1262680020034,1096024,C,2007-05-25,10,New Dwelling - permit
1262680020035,1104382,C,2007-09-11,10,New Dwelling - permit
1262680020036,1090701,C,2007-03-14,10,New Dwelling - permit
1262680020037,1086992,C,2007-01-19,10,New Dwelling - permit
1262680020037,1541358,C,2017-06-06,11,Additions or Remodeling
1262680020038,1090702,C,2007-03-14,10,New Dwelling - permit
1262680020039,1090763,C,2007-03-14,10,New Dwelling - permit
1262680020040,1086993,C,2007-01-19,10,New Dwelling - permit
1262680030001,1095124,C,2007-05-10,10,New Dwelling - permit
1262680030002,1316318,C,2012-07-13,10,New Dwelling - permit
1262680030003,1334689,C,2012-12-26,10,New Dwelling - permit
1262680030004,1310930,C,2012-05-08,10,New Dwelling - permit
1262680030005,1096025,C,2007-05-25,10,New Dwelling - permit
1262680030006,1365466,C,2013-08-28,10,New Dwelling - permit
1262680030007,1364400,C,2013-08-02,10,New Dwelling - permit
1262680030008,1275913,C,2011-07-06,10,New Dwelling - permit
1262680030009,1179596,C,2009-04-01,10,New Dwelling - permit
1262680030010,1099123,C,2007-07-18,10,New Dwelling - permit
1262680030011,1104384,C,2007-09-11,10,New Dwelling - permit
1262680030012,1099122,C,2007-07-18,10,New Dwelling - permit
1262680030013,1096668,C,2007-06-06,10,New Dwelling - permit
1262680030014,1090703,C,2007-03-14,10,New Dwelling - permit
1262680030015,1222148,C,2010-01-20,10,New Dwelling - permit
1262680030016,1223293,C,2010-02-17,10,New Dwelling - permit
1262680030017,1223146,C,2010-02-12,10,New Dwelling - permit
1262680030018,1099706,C,2007-07-31,10,New Dwelling - permit
1262680030019,1275914,C,2011-07-06,10,New Dwelling - permit
1262680030020,1104385,C,2007-09-11,10,New Dwelling - permit
1262680030021,1107098,C,2007-10-03,10,New Dwelling - permit
1262680030022,1090705,C,2007-03-14,10,New Dwelling - permit
1262680030023,1107793,C,2007-10-22,10,New Dwelling - permit
1262680030024,1104229,C,2007-09-05,10,New Dwelling - permit
1262680030025,1100719,C,2007-08-15,10,New Dwelling - permit
1262680030026,1104228,C,2007-09-05,10,New Dwelling - permit
1262680030027,1147491,C,2008-01-09,10,New Dwelling - permit
1262680030028,1232477,C,2010-05-26,10,New Dwelling - permit
1262680030029,1232476,C,2010-05-26,10,New Dwelling - permit
1262680030030,1232475,C,2010-05-26,10,New Dwelling - permit
1262680030031,1153501,C,2008-05-07,10,New Dwelling - permit
1262680030032,1325716,C,2012-09-13,10,New Dwelling - permit
1262680030033,1411119,C,2014-07-14,10,New Dwelling - permit
1262680030034,1285742,C,2011-10-10,10,New Dwelling - permit
1262680030035,1334147,C,2012-12-10,10,New Dwelling - permit
1262680030036,1344269,C,2013-03-06,10,New Dwelling - permit
1262680030037,1325721,C,2012-09-13,10,New Dwelling - permit
1262680030038,1231487,C,2010-05-05,10,New Dwelling - permit
1262680030039,1232164,C,2010-05-19,10,New Dwelling - permit
1262680030040,1152744,C,2008-04-23,10,New Dwelling - permit
1262680030041,1107571,C,2007-10-16,31,"Addtns, Remodels, Lease Space"
1262680030041,1232162,C,2010-05-19,10,New Dwelling - permit
1262680030044,1159428,C,2008-08-21,32,"Paving, Parking Lot, Slab"
1262680030044,1159429,C,2008-08-21,31,"Addtns, Remodels, Lease Space"
1262680030044,1159430,C,2008-08-21,31,"Addtns, Remodels, Lease Space"
1262680040001,1231488,C,2010-05-05,10,New Dwelling - permit
1262680040002,1231489,C,2010-05-05,10,New Dwelling - permit
1262680040002,1293408,C,2011-12-06,11,Additions or Remodeling
1262680040003,1226162,C,2010-04-21,10,New Dwelling - permit
1262680040004,1226163,C,2010-04-21,10,New Dwelling - permit
1262680040005,1326843,C,2012-10-02,10,New Dwelling - permit
1262680040006,1340415,C,2013-01-31,10,New Dwelling - permit
1262680040007,1351191,C,2013-04-12,10,New Dwelling - permit
1262680040008,1356070,C,2013-05-28,10,New Dwelling - permit
1262680040009,1365340,C,2013-08-23,10,New Dwelling - permit
1262680040010,1341412,C,2013-02-22,10,New Dwelling - permit
1262690010001,1148129,C,2008-01-25,31,"Addtns, Remodels, Lease Space"
1262690010001,1222742,C,2010-02-04,31,"Addtns, Remodels, Lease Space"
1262690010001,1431102,C,2015-02-26,31,"Addtns, Remodels, Lease Space"
1262690010001,1461181,C,2015-09-01,31,"Addtns, Remodels, Lease Space"
1262690010001,1461426,C,2015-09-15,32,"Paving, Parking Lot, Slab"
1262690010001,1464700,C,2015-10-09,30,New Building
1262690010001,1472099,C,2015-12-04,31,"Addtns, Remodels, Lease Space"
1262690010001,1689089,C,2018-10-04,31,"Addtns, Remodels, Lease Space"
1262690010001,1696650,C,2018-12-20,31,"Addtns, Remodels, Lease Space"
1262690010001,1759358,C,2020-01-17,31,"Addtns, Remodels, Lease Space"
1262690010001,1801025,C,2020-11-22,31,"Addtns, Remodels, Lease Space"
1262690010001,1929830,C,2023-05-05,31,"Addtns, Remodels, Lease Space"
1262690010001,1972645,C,2024-03-12,31,"Addtns, Remodels, Lease Space"
1262690010001,2011031,C,2024-12-23,31,"Addtns, Remodels, Lease Space"
1262690010001,2018760,C,2025-02-05,31,"Addtns, Remodels, Lease Space"
1262690020001,3,C,2006-01-05,39,New Construction w/o Permit
1262690020001,1016448,C,2005-10-12,32,"Paving, Parking Lot, Slab"
1262690020001,1016449,C,2005-09-01,32,"Paving, Parking Lot, Slab"
1262690020001,1016450,C,2005-09-01,31,"Addtns, Remodels, Lease Space"
1262690020001,1016452,C,2005-05-20,31,"Addtns, Remodels, Lease Space"
1262690020001,1070581,C,2006-12-14,31,"Addtns, Remodels, Lease Space"
1262690020001,1070583,C,2006-12-14,32,"Paving, Parking Lot, Slab"
1262690020001,1070593,C,2006-09-13,31,"Addtns, Remodels, Lease Space"
1262690020001,1071109,C,2006-09-11,30,New Building
1262690020001,1071110,C,2006-02-02,30,New Building
1262690020001,1108614,C,2007-04-11,31,"Addtns, Remodels, Lease Space"
1262690020001,1108615,C,2007-07-23,31,"Addtns, Remodels, Lease Space"
1262690020001,1108616,C,2007-03-27,31,"Addtns, Remodels, Lease Space"
1262690020001,1108617,C,2007-03-21,31,"Addtns, Remodels, Lease Space"
1262690020001,1108618,C,2007-09-14,31,"Addtns, Remodels, Lease Space"
1262690020001,1108619,C,2007-03-16,31,"Addtns, Remodels, Lease Space"
1262690020001,1108620,C,2007-03-23,31,"Addtns, Remodels, Lease Space"
1262690020001,1108621,C,2007-03-13,31,"Addtns, Remodels, Lease Space"
1262690020001,1151433,C,2008-03-10,31,"Addtns, Remodels, Lease Space"
1262690020001,1163962,C,2008-10-30,31,"Addtns, Remodels, Lease Space"
1262690020001,1360865,C,2013-07-17,31,"Addtns, Remodels, Lease Space"
1262690020001,1364597,C,2013-08-08,31,"Addtns, Remodels, Lease Space"
1262690020001,1672551,C,2018-07-31,31,"Addtns, Remodels, Lease Space"
1262690020001,1836337,C,2021-07-01,31,"Addtns, Remodels, Lease Space"
1262690020001,2022462,C,2025-03-10,31,"Addtns, Remodels, Lease Space"
1262690020002,1,C,2005-08-03,30,New Building
1262690020002,2,C,2004-12-02,32,"Paving, Parking Lot, Slab"
1262690020002,1541359,C,2017-06-26,32,"Paving, Parking Lot, Slab"
1262690020002,1541360,C,2017-06-26,31,"Addtns, Remodels, Lease Space"
1262690020002,1650952,C,2018-03-12,31,"Addtns, Remodels, Lease Space"
1262690020002,1655437,C,2018-04-11,31,"Addtns, Remodels, Lease Space"
1262690020002,1655438,C,2018-04-27,31,"Addtns, Remodels, Lease Space"
1262690020002,1655439,C,2018-04-05,31,"Addtns, Remodels, Lease Space"
1262690020002,1664769,C,2018-05-25,31,"Addtns, Remodels, Lease Space"
1262690020002,1720040,C,2019-05-23,31,"Addtns, Remodels, Lease Space"
1262690020002,1754625,C,2019-12-26,32,"Paving, Parking Lot, Slab"
1262690020002,1754626,C,2019-12-26,30,New Building
1262690020002,1840816,C,2021-08-04,31,"Addtns, Remodels, Lease Space"
1262690020002,1844784,C,2021-09-09,31,"Addtns, Remodels, Lease Space"
1262690020004,1,C,2006-10-18,31,"Addtns, Remodels, Lease Space"
1262690020004,2,C,2006-11-06,30,New Building
1262690020004,3,C,2006-09-11,32,"Paving, Parking Lot, Slab"
1262690020004,4,C,2006-02-02,32,"Paving, Parking Lot, Slab"
1262690020004,5,C,2007-08-28,32,"Paving, Parking Lot, Slab"
1262690020004,12,C,2006-09-13,30,New Building
1262690020004,13,C,2006-09-13,32,"Paving, Parking Lot, Slab"
1262690020004,14,C,2007-12-07,32,"Paving, Parking Lot, Slab"
1262690020004,1109059,C,2007-10-26,31,"Addtns, Remodels, Lease Space"
1262690020004,1173648,C,2008-12-09,30,New Building
1262690020004,1173649,C,2008-12-09,32,"Paving, Parking Lot, Slab"
1262690020004,1177161,C,2009-01-15,30,New Building
1262690020004,1240124,C,2010-08-31,31,"Addtns, Remodels, Lease Space"
1262690020004,1271703,C,2011-05-18,31,"Addtns, Remodels, Lease Space"
1262690020004,1326210,C,2012-09-24,31,"Addtns, Remodels, Lease Space"
1262690020004,1394145,C,2014-03-14,31,"Addtns, Remodels, Lease Space"
1262690020004,1443186,C,2015-05-11,30,New Building
1262690020004,1443187,C,2015-05-11,32,"Paving, Parking Lot, Slab"
1262690020004,1773475,C,2020-05-04,31,"Addtns, Remodels, Lease Space"
1262690020004,1920765,C,2023-03-03,31,"Addtns, Remodels, Lease Space"
1262690020004,1920766,C,2023-03-03,31,"Addtns, Remodels, Lease Space"
1262690020004,1989610,C,2024-07-25,31,"Addtns, Remodels, Lease Space"
1262690020004,2031701,C,2025-05-07,31,"Addtns, Remodels, Lease Space"
1262690020004,2044057,C,2025-08-14,31,"Addtns, Remodels, Lease Space"
1262690020004,2048311,C,2025-09-18,30,New Building
1262690020005,2,C,2006-08-08,32,"Paving, Parking Lot, Slab"
1262690020005,3,C,2006-02-02,30,New Building
1262690020005,4,C,2006-02-02,30,New Building
1262690020005,6,C,2006-02-05,30,New Building
1262690020007,1,C,2006-10-18,31,"Addtns, Remodels, Lease Space"
1262690020007,2,C,2006-11-06,30,New Building
1262690020007,3,C,2006-09-11,32,"Paving, Parking Lot, Slab"
1262690020007,4,C,2006-02-02,32,"Paving, Parking Lot, Slab"
1262690020007,5,C,2007-08-28,32,"Paving, Parking Lot, Slab"
1262690020007,7,C,2006-09-13,30,New Building
1262690020007,8,C,2006-09-13,32,"Paving, Parking Lot, Slab"
1262690020007,9,C,2007-12-07,32,"Paving, Parking Lot, Slab"
1262690020007,10,C,2007-10-26,31,"Addtns, Remodels, Lease Space"
1262690020007,11,C,2008-12-09,30,New Building
1262690020007,12,C,2008-12-09,32,"Paving, Parking Lot, Slab"
1262690020007,13,C,2009-01-15,30,New Building
1262690020007,14,C,2010-08-31,31,"Addtns, Remodels, Lease Space"
1262690020007,15,C,2011-05-18,31,"Addtns, Remodels, Lease Space"
1262690020007,16,C,2012-09-24,31,"Addtns, Remodels, Lease Space"
1262690020007,17,C,2014-03-14,31,"Addtns, Remodels, Lease Space"
1262690020007,18,C,2015-05-11,30,New Building
1262690020007,19,C,2015-05-11,32,"Paving, Parking Lot, Slab"
1262690030001,1,C,2007-01-02,30,New Building
1262690030001,2,C,2005-08-03,39,New Construction w/o Permit
1262690030001,1090665,C,2007-03-14,31,"Addtns, Remodels, Lease Space"
1262690030001,1094131,C,2007-04-23,31,"Addtns, Remodels, Lease Space"
1262690030001,1149761,C,2008-02-19,31,"Addtns, Remodels, Lease Space"
1262690030001,1150277,C,2008-03-11,32,"Paving, Parking Lot, Slab"
1262690030001,1150278,C,2008-03-11,31,"Addtns, Remodels, Lease Space"
1262690030001,1150965,C,2008-03-24,31,"Addtns, Remodels, Lease Space"
1262690030001,1157930,C,2008-07-21,31,"Addtns, Remodels, Lease Space"
1262690030001,1163392,C,2008-10-16,30,New Building
1262690030001,1163393,C,2008-10-16,32,"Paving, Parking Lot, Slab"
1262690030001,1168750,C,2008-11-21,32,"Paving, Parking Lot, Slab"
1262690030001,1168751,C,2008-11-21,31,"Addtns, Remodels, Lease Space"
1262690030001,1177235,C,2009-01-20,31,"Addtns, Remodels, Lease Space"
1262690030001,1177934,C,2009-02-09,31,"Addtns, Remodels, Lease Space"
1262690030001,1181166,C,2009-05-12,31,"Addtns, Remodels, Lease Space"
1262690030001,1183244,C,2009-06-25,31,"Addtns, Remodels, Lease Space"
1262690030001,1310794,C,2012-05-04,30,New Building
1262690030001,1310795,C,2012-05-04,32,"Paving, Parking Lot, Slab"
1262690030001,1315710,C,2012-06-27,31,"Addtns, Remodels, Lease Space"
1262690030001,1321996,C,2012-08-06,31,"Addtns, Remodels, Lease Space"
1262690030001,1326151,C,2012-09-21,31,"Addtns, Remodels, Lease Space"
1262690030001,1429540,C,2015-01-14,31,"Addtns, Remodels, Lease Space"
1262690030001,1439066,C,2015-04-15,31,"Addtns, Remodels, Lease Space"
1262690030001,1485100,C,2016-04-13,31,"Addtns, Remodels, Lease Space"
1262690030003,1423107,C,2014-11-24,32,"Paving, Parking Lot, Slab"
1262690030004,1,C,2007-01-02,30,New Building
1262690030004,1655440,C,2018-04-23,31,"Addtns, Remodels, Lease Space"
1262690030005,1,C,2008-04-16,39,New Construction w/o Permit
1262690030006,1,C,2007-10-24,32,"Paving, Parking Lot, Slab"
1262690030006,2,C,2007-10-24,30,New Building
1262690030006,1511830,C,2016-10-21,31,"Addtns, Remodels, Lease Space"
1262690030006,1511831,C,2016-10-21,32,"Paving, Parking Lot, Slab"
1262690030006,1561188,C,2017-10-02,32,"Paving, Parking Lot, Slab"
1262690030006,1783048,C,2020-07-13,32,"Paving, Parking Lot, Slab"
1262690030006,1980929,C,2024-05-22,31,"Addtns, Remodels, Lease Space"
1262690030006,1980930,C,2024-05-22,32,"Paving, Parking Lot, Slab"
1262690030008,1,C,2007-01-02,30,New Building
1262690030008,2,C,2005-08-03,39,New Construction w/o Permit
1262690030008,3,C,2007-03-14,31,"Addtns, Remodels, Lease Space"
1262690030008,4,C,2007-04-23,31,"Addtns, Remodels, Lease Space"
1262690030008,5,C,2008-02-19,31,"Addtns, Remodels, Lease Space"
1262690030008,6,C,2008-03-11,32,"Paving, Parking Lot, Slab"
1262690030008,7,C,2008-03-11,31,"Addtns, Remodels, Lease Space"
1262690030008,8,C,2008-03-24,31,"Addtns, Remodels, Lease Space"
1262690030008,9,C,2008-07-21,31,"Addtns, Remodels, Lease Space"
1262690030008,10,C,2010-08-27,39,New Construction w/o Permit
1262690030008,12,C,2008-11-21,32,"Paving, Parking Lot, Slab"
1262690030008,13,C,2008-11-21,31,"Addtns, Remodels, Lease Space"
1262690030008,1496365,C,2016-06-09,32,"Paving, Parking Lot, Slab"
1262690030008,1496756,C,2016-06-16,31,"Addtns, Remodels, Lease Space"
1262690030009,1,C,2007-01-02,30,New Building
1262690030009,2,C,2005-08-03,39,New Construction w/o Permit
1262690030009,3,C,2007-03-14,31,"Addtns, Remodels, Lease Space"
1262690030009,4,C,2007-04-23,31,"Addtns, Remodels, Lease Space"
1262690030009,5,C,2008-02-19,31,"Addtns, Remodels, Lease Space"
1262690030009,6,C,2008-03-11,32,"Paving, Parking Lot, Slab"
1262690030009,7,C,2008-03-11,31,"Addtns, Remodels, Lease Space"
1262690030009,8,C,2008-03-24,31,"Addtns, Remodels, Lease Space"
1262690030009,9,C,2008-07-21,31,"Addtns, Remodels, Lease Space"
1262690030009,10,C,2008-10-16,30,New Building
1262690030009,11,C,2008-10-16,32,"Paving, Parking Lot, Slab"
1262690030009,12,C,2008-11-21,32,"Paving, Parking Lot, Slab"
1262690030009,13,C,2008-11-21,31,"Addtns, Remodels, Lease Space"
1262690030009,14,C,2009-01-20,31,"Addtns, Remodels, Lease Space"
1262690030009,15,C,2009-02-09,31,"Addtns, Remodels, Lease Space"
1262690030009,16,C,2009-05-12,31,"Addtns, Remodels, Lease Space"
1262690030009,17,C,2009-06-25,31,"Addtns, Remodels, Lease Space"
1262690030009,1372329,C,2013-10-17,31,"Addtns, Remodels, Lease Space"
1262690030009,1491424,C,2016-05-03,31,"Addtns, Remodels, Lease Space"
1262690030009,1668014,C,2018-06-20,31,"Addtns, Remodels, Lease Space"
1262690030010,1,C,2007-03-14,31,"Addtns, Remodels, Lease Space"
1262690030010,2,C,2007-04-23,31,"Addtns, Remodels, Lease Space"
1262690030010,1356252,C,2013-05-30,31,"Addtns, Remodels, Lease Space"
1262690030010,1425742,C,2014-12-12,31,"Addtns, Remodels, Lease Space"
1262690030010,1457156,C,2015-08-10,31,"Addtns, Remodels, Lease Space"
1262690030010,1464775,C,2015-10-13,31,"Addtns, Remodels, Lease Space"
1262690030010,1507551,C,2016-09-01,31,"Addtns, Remodels, Lease Space"
1262690030010,1883470,C,2022-06-20,31,"Addtns, Remodels, Lease Space"
1262690030010,1925230,C,2023-04-10,31,"Addtns, Remodels, Lease Space"
1262690030012,1,C,2007-01-02,30,New Building
1262690030012,2,C,2005-08-03,39,New Construction w/o Permit
1262690030012,3,C,2007-03-14,31,"Addtns, Remodels, Lease Space"
1262690030012,4,C,2007-04-23,31,"Addtns, Remodels, Lease Space"
1262690030012,5,C,2008-02-19,31,"Addtns, Remodels, Lease Space"
1262690030012,6,C,2008-03-11,32,"Paving, Parking Lot, Slab"
